steps,return
11200.0,6.381939451825949
22400.0,6.84335938553204
33600.0,6.999794985729624
44800.0,7.075390162402415
56000.0,7.006556013797828
67200.0,7.548352326880403
78400.0,7.879512753631864
89600.0,8.078422353029925
100800.0,8.309835013295526
112000.0,8.433384780564161
123200.0,8.553920593892254
134400.0,8.59844091829321
145600.0,8.655832579706383
156800.0,8.592660548509704
168000.0,8.661884039517398
179200.0,8.689328097595428
190400.0,8.7371496829357
201600.0,8.733388700760921
