steps,return
4480.0,1.0630234603387245
8960.0,4.144637400546098
13440.0,4.306116381998331
17920.0,3.0181184510754204
22400.0,5.0957590119274965
26880.0,1.4884288830909116
31360.0,4.447900764595353
35840.0,4.965524008755009
40320.0,6.957936698767252
44800.0,2.7217060424042465
49280.0,1.3651524390583272
53760.0,2.6465471816348725
58240.0,3.4270479203328796
62720.0,7.0677343688885035
67200.0,1.5300173120560865
71680.0,3.7689004201491456
76160.0,1.7980945181509442
80640.0,4.294535740475311
85120.0,4.870450343103363
89600.0,2.0526894974849945
94080.0,5.360246023577299
98560.0,5.974742514944008
103040.0,0.8490562428579886
107520.0,3.495473146881248
112000.0,2.8973267432996375
116480.0,1.6226648363628162
120960.0,3.5570819577127386
125440.0,5.723152922764124
129920.0,3.4661814823195662
134400.0,3.3369226805358827
138880.0,2.0526278886924243
143360.0,4.28918938861248
147840.0,4.436593213025483
152320.0,2.3977590755943217
156800.0,3.2000910917500294
161280.0,1.909046566251934
165760.0,1.7321217922273713
170240.0,6.190336018864029
174720.0,1.0958789635599446
179200.0,5.907220724098815
183680.0,6.438597429099441
188160.0,4.805119354787644
192640.0,6.541548716869636
197120.0,3.4807966476652386
201600.0,2.201643635867147
206080.0,2.684966203644814
210560.0,5.718817395735218
215040.0,2.963552485336933
219520.0,1.7160433319851234
224000.0,3.2711141084837347
228480.0,1.2246516409716492
232960.0,5.346216293947808
237440.0,1.2290601424991952
241920.0,3.4080151448530445
246400.0,3.277717344081576
250880.0,2.854244845463446
255360.0,2.427707405841487
259840.0,3.334967137771655
264320.0,1.4758312004448817
268800.0,3.3824860715315435
273280.0,5.240221508689809
277760.0,1.9125970752603134
282240.0,4.528729504704008
286720.0,4.243563989856608
291200.0,3.6224372257649247
295680.0,3.106199958829357
300160.0,3.817812036135028
304640.0,1.3264683463030598
309120.0,2.006215893194395
313600.0,3.761344257958714
318080.0,5.08425124970084
322560.0,1.3847636319644117
327040.0,3.4151405401961554
331520.0,4.835378400232498
336000.0,6.771294333585479
340480.0,3.777842030043782
344960.0,7.474074648970857
349440.0,6.324509898096033
353920.0,7.354040415306231
358400.0,2.51218218017692
362880.0,5.722409923872651
367360.0,7.4682594966014
371840.0,3.2954159004064714
376320.0,1.5043915039943938
380800.0,2.5800908277291192
385280.0,7.202751410389197
389760.0,1.1834116327452056
394240.0,4.181986007641398
398720.0,6.156714186830706
403200.0,2.1843153858823983
407680.0,4.898174190316373
412160.0,3.886023833219939
416640.0,3.3843450262892634
421120.0,3.5110255868842826
425600.0,3.857758922711038
430080.0,2.890554961274136
434560.0,6.315397906475793
439040.0,1.3158488874239826
443520.0,1.786169854032086
448000.0,2.5372396513862907
452480.0,6.036803697638283
456960.0,2.614666849808952
461440.0,3.656279075873484
465920.0,3.803295838905063
470400.0,4.837427158172975
474880.0,4.955636124768267
479360.0,4.318512695964
483840.0,3.7001928885346684
488320.0,4.148761639588583
492800.0,4.882553860835975
497280.0,4.929501777526263
501760.0,4.747302858828393
506240.0,3.7633898491669266
510720.0,2.048223292835909
515200.0,3.9042184912041633
519680.0,6.127217850725071
524160.0,2.9370698230703516
528640.0,6.407772241484683
533120.0,6.185598885167304
537600.0,5.781048546159057
542080.0,3.113284645631351
546560.0,3.6491244037561024
551040.0,2.486579581302837
555520.0,3.903016022663335
560000.0,3.689331882347952
564480.0,2.1155642676163597
