steps,return
4480.0,18.147694873373855
8960.0,17.940199370787813
13440.0,18.652941834065274
17920.0,19.297319508332354
22400.0,19.886769024109107
26880.0,19.403159928338795
31360.0,18.315762585738405
35840.0,18.053248110523125
40320.0,18.438166303209595
44800.0,18.575906804314837
49280.0,18.575906804314837
53760.0,18.52815076467119
58240.0,18.3139536550259
62720.0,18.403621940244236
67200.0,18.953534693836612
71680.0,19.516724756648095
76160.0,19.74553985913078
80640.0,19.869036769813082
85120.0,19.846165202503034
89600.0,19.696079289127468
94080.0,19.604757158738348
98560.0,19.332482606693997
103040.0,19.43032808573082
107520.0,19.332482606693997
112000.0,19.67586858072642
116480.0,19.85707269792095
120960.0,19.35799594841747
125440.0,18.622453233124556
129920.0,18.560080242684002
134400.0,18.81112712181525
138880.0,18.877176741681268
143360.0,18.877176741681268
147840.0,18.741000021605444
152320.0,18.548958893723917
156800.0,18.80751591824868
