steps,return
4480.0,2.4857351396570113
8960.0,1.5633125973307005
13440.0,2.370646267923568
17920.0,5.276761007171252
22400.0,2.1547702132595674
26880.0,1.688912126987763
31360.0,0.9999458080441594
35840.0,5.360032293392402
40320.0,0.7978269239852651
44800.0,3.5940407869236353
49280.0,5.86327685401103
53760.0,7.074372826692428
58240.0,3.757746975087498
62720.0,3.2154728718048124
67200.0,1.8706710254238583
71680.0,3.416236066231895
76160.0,1.5518355470666574
80640.0,1.1512491039392787
85120.0,6.133475084271111
89600.0,2.360153749208807
94080.0,3.8130069613420674
98560.0,0.331663492061136
103040.0,4.583149198950682
107520.0,3.326837627348706
112000.0,0.3100821303816744
116480.0,4.144702329072429
120960.0,4.031541533684041
125440.0,3.6483635213812162
129920.0,1.7367327661688658
134400.0,3.624312515582709
138880.0,4.278527723103711
143360.0,3.095950557675395
147840.0,1.4540774188134669
152320.0,2.4458607621056068
156800.0,2.1265878340722595
161280.0,1.3046123019185432
165760.0,3.0242461302529504
170240.0,2.515129916944324
174720.0,1.7827198651582985
179200.0,0.6641022453489354
183680.0,3.4103340914961144
188160.0,3.624081533289464
192640.0,4.405778764361713
197120.0,3.081266545200018
201600.0,0.9520159635610381
206080.0,0.45637557544313123
210560.0,1.2199528707790448
215040.0,3.1208210084419075
219520.0,3.0631503633963524
224000.0,5.766392484573567
228480.0,3.9208013129448407
232960.0,4.394212353015944
237440.0,0.16852401710603634
241920.0,0.26043691201378105
246400.0,5.433753628912342
250880.0,0.8721898236684495
255360.0,4.629459452035051
259840.0,4.004484671551434
264320.0,3.858650681631132
268800.0,2.8196456355022503
