steps,return
6720.0,2.3960015921603866
13440.0,3.31194938880724
20160.0,1.199473651732716
26880.0,3.889051651533769
33600.0,2.239506884381604
40320.0,1.8625650617765808
47040.0,3.3614342015901904
53760.0,5.767321724775069
60480.0,4.530424829642556
67200.0,1.2035948688743119
73920.0,2.1268452187872104
80640.0,3.3644311098153272
87360.0,4.61050123714889
94080.0,3.570808040718161
100800.0,2.422851502274946
107520.0,1.6633621099373335
114240.0,3.770057401641724
120960.0,8.308794344888575
127680.0,4.951857297024007
134400.0,3.4707320032086937
141120.0,4.8322840492921255
147840.0,3.528348011136671
154560.0,5.237457572163666
161280.0,2.81833976458306
168000.0,2.1104425180542847
174720.0,4.4868113230261235
