{0.19240239437422502,0.0431655114414575,-0.010827477630627809,0.006932615112644449,-0.016172037185485304,0.05005513695629026,0.0514947645039284,0.04484662748141337,0.03479414944093989,0.023853932283047108,0.0264467931859328,0.016083362453175796,0.03223625565363522,0.040701693666460696,-0.014732002533261967,0.08222362243488478,0.08520210844625185,0.13805201142037254};
{0.3234968709693951,0.07017009663217275,0.07351996914410462,-0.008365637105699014,0.005935118676480963,0.08583263259437691,0.027425224907899108,0.10041397415290768,0.10079657308716776,0.11038425905713195,0.05306542618169194,0.05484630246255722,0.0665093169766327,0.06937576864993646,-0.026687919198377184,0.10218594597946495,0.22227144515300057,0.24549899845027254};
{0.4749019549303897,0.14940876449530371,0.09858658535565104,0.07086508933047156,-0.006084326694406122,0.07146251370148737,-0.007914134237846683,0.170362445146794,0.08991228547607104,0.09851560132035186,0.12133181938001258,0.05251535578381354,0.12194092471468966,0.12521037271784657,0.05485649698787884,0.13737632326493598,0.2931189212751444,0.39608113877948187};
{0.623125479763004,0.2380257505061773,0.20141019983559888,0.11270116640828795,-0.01727355086518728,0.07245214469039091,0.003511285963846913,0.2199363557647333,0.14702830725168076,0.08681264799484682,0.13757439335692842,0.08721681416263759,0.12757083149380002,0.13077706250107068,0.05585389062294427,0.14331966387132639,0.32999667106094815,0.5605949867813455};
{0.732510833713463,0.3308364858447738,0.22252017284340764,0.12433648934578065,-0.03376979636071943,0.058117102520753826,0.09723719230100726,0.23688303057575433,0.16518168839297342,0.1017933840465415,0.14940108240169458,0.13015442010178724,0.10679192612108003,0.15228859517577809,0.029140852876397536,0.231149734347575,0.40901145289038654,0.757797674373216};
{0.8443360588084927,0.3756432594682007,0.24717392135900532,0.14029564576042808,0.013418133521723545,0.05861638177469761,0.1689443405108826,0.26219809249038456,0.2539611177217467,0.1307955930693208,0.1524310052174351,0.1439022063859528,0.11076860994532163,0.13202123397484894,0.0833226211567854,0.2785352642878362,0.44799654298199526,0.9812517272779966};
{1.0,0.39139438502535717,0.21358817130283927,0.15010290318653952,0.007480219922944294,0.06910698489403579,0.1748779672537225,0.2725533220538987,0.3222239204815613,0.16906663126066035,0.20769720484095477,0.23093977393452209,0.14637631809151988,0.15008574677510067,0.12195558961611104,0.3809652590575727,0.46578998429832397,1.0};
{1.0,0.40674601727122633,0.2277818860249038,0.18934300850080377,0.05271371533813001,0.10638535237902445,0.2695907538932942,0.36264048982405794,0.5081527413446233,0.27862471296300034,0.24167639240749828,0.1268511075258723,0.17925348612319278,0.2422012087855883,0.14045495691588267,0.4757341707571951,0.554096970280922,1.0};
{1.0,0.4449855844407366,0.23588161020253862,0.17283414600766484,0.03346854109233509,0.1600389939995971,0.3148365331965784,0.488805873457021,0.7018200518682737,0.33722639261659687,0.29060108210985747,0.14505898774492856,0.2518842945506961,0.29855979381917885,0.17614159274215982,0.5634111286969054,0.6146198840813843,1.0};
{1.0,0.5002081626656839,0.26621319672253846,0.17029019716093624,0.07735835467973447,0.16268161042015455,0.3782780886239234,0.6226695215986334,0.8597821393791127,0.35564706691989484,0.2874323973455119,0.11529737472724724,0.209461718056351,0.28061068372900744,0.1490414928773729,0.6378625593963612,0.7619467595611813,1.0};
