steps,return
6720.0,1.8002367392460292
13440.0,-0.026198433388049933
20160.0,1.4689339638950247
26880.0,0.5097692234747105
33600.0,2.7183397138468415
40320.0,4.065813073541484
47040.0,3.2804998834099224
53760.0,0.16471961076212885
60480.0,4.3789057179801985
67200.0,4.592578865858978
73920.0,0.224067126596561
80640.0,0.1145160311236943
87360.0,4.197309319258989
94080.0,0.5457149785487954
100800.0,2.1435085518542176
107520.0,3.4706968185079754
114240.0,1.1157340087262013
120960.0,0.9778020234286188
127680.0,3.772206893717674
134400.0,3.8710890876384076
141120.0,2.9684397747001166
147840.0,0.7198924855063356
154560.0,3.031325437591123
161280.0,0.04614601034436446
168000.0,3.468550307879618
174720.0,4.025775866507704
181440.0,5.60845127309476
188160.0,1.834926011995968
194880.0,3.6182689530664436
201600.0,5.100407536419414
208320.0,2.069525065290705
215040.0,5.424176896748625
221760.0,5.075471574626876
228480.0,3.008382233170129
235200.0,2.999534316165733
241920.0,5.378928903233584
248640.0,4.609261918828772
255360.0,2.366202309493032
262080.0,4.685307838522991
268800.0,3.734895304100973
275520.0,5.458715988022424
282240.0,3.37122390973863
288960.0,0.7370619892639522
295680.0,4.797375950643582
302400.0,3.2063696259109666
309120.0,4.298684130509216
315840.0,5.423676117446091
322560.0,5.048524670414734
329280.0,4.528617754285888
336000.0,2.650300502661191
342720.0,4.859945706802723
349440.0,5.691149886833851
356160.0,4.808385927775337
362880.0,1.5054754975660578
369600.0,1.7872400503199457
376320.0,1.081881024238595
383040.0,4.445837829310935
389760.0,2.26786637375899
