steps,return
4480.0,17.668014652836938
8960.0,19.792125716682914
13440.0,19.886769024109107
17920.0,19.839340443624923
22400.0,19.886555170566936
26880.0,19.803875935032874
31360.0,19.79789389908681
35840.0,19.727593751292577
40320.0,19.86903676981308
44800.0,19.675239711336545
49280.0,19.54125032108403
53760.0,19.786143680736846
58240.0,19.44209657003369
62720.0,19.360675073279378
67200.0,19.026077048457513
71680.0,19.634422036188305
76160.0,18.72709292366911
80640.0,19.86925062335525
85120.0,19.83335840767886
89600.0,19.845108626028818
94080.0,19.669886544780354
98560.0,19.011433851703472
103040.0,19.839340443624927
107520.0,18.725583980898712
112000.0,19.764114836358846
116480.0,19.74638258206282
120960.0,18.57654767956387
125440.0,19.06671231880177
129920.0,18.96521820356841
134400.0,19.18625918305714
138880.0,18.604721880196344
143360.0,18.883633386505696
147840.0,17.24172000531866
