steps,return
4480.0,15.952944993013563
8960.0,15.842821281677843
13440.0,15.81396767842173
17920.0,15.81396767842173
22400.0,15.876335350113802
26880.0,15.905188953369915
31360.0,15.938703021805875
35840.0,15.938703021805875
40320.0,15.945966964919691
44800.0,15.943116420856523
49280.0,16.1393288913281
53760.0,16.595063070766056
58240.0,17.292997333937695
62720.0,17.77322392604827
67200.0,18.03583835153697
71680.0,18.09629716196716
76160.0,18.050819001915027
80640.0,18.008092445780864
85120.0,18.368836688579474
89600.0,18.840054314154216
94080.0,19.3201910756424
98560.0,19.50723913886099
103040.0,19.524971393157013
107520.0,19.67586858072642
112000.0,19.79296843961496
116480.0,19.6361074820524
120960.0,19.373463602150643
125440.0,19.289545385338393
129920.0,19.289545385338393
134400.0,19.2505772949053
138880.0,19.126211612361892
143360.0,19.126211612361892
147840.0,18.98093755284089
152320.0,18.87648116846812
156800.0,18.828725128824473
161280.0,19.102497322119802
165760.0,19.385213820500603
170240.0,19.614242776525455
174720.0,19.81646887631488
179200.0,19.874804952216977
183680.0,19.874804952216977
188160.0,19.845322479570992
192640.0,19.8216081893289
197120.0,19.803875935032874
201600.0,19.80985797097894
206080.0,19.803875935032874
210560.0,19.757290077480736
215040.0,19.75130804153467
219520.0,19.623300687228216
224000.0,19.61753250482432
