70,6514,9882,9486,6348,3935,8720,10229,5850,6254,11249,4932,10006
71,6495,9853,9534,6309,3906,8710,10229,5870,6254,11249,4932,10006
72,6456,9815,9553,6290,3887,8710,10238,5898,6254,11259,4932,10006
73,6436,9787,9563,6242,3878,8729,10238,5918,6244,11259,4922,9996
75,6407,9749,9582,6222,3887,8768,10267,5937,6244,11249,4912,9996
76,6378,9720,9601,6174,3897,8797,10277,5966,6244,11259,4903,9996
77,6339,9682,9572,6135,3925,8846,10287,5994,6254,11259,4903,9996
78,6310,9663,9563,6087,3944,8894,10306,6014,6264,11259,4903,9987
80,6271,9616,9544,6038,3992,8942,10316,6033,6264,11240,4903,9987
81,6242,9587,9486,5990,4020,8971,10335,6062,6264,11220,4922,9987
82,6222,9549,9457,5941,4068,9010,10355,6081,6264,11191,4932,9987
83,6184,9521,9410,5903,4115,9059,10364,6109,6273,11182,4961,9987
85,6145,9492,9361,5864,4163,9088,10394,6138,6283,11162,4970,9977
86,6116,9454,9304,5825,4191,9136,10394,6157,6283,11133,4999,9977
87,6086,9427,9275,5796,4239,9175,10413,6186,6292,11104,5018,9958
88,6057,9397,9236,5748,4286,9223,10432,6215,6302,11085,5028,9958
90,6038,9378,9188,5719,4315,9272,10442,6234,6311,11066,5057,9939
91,6009,9339,9159,5680,4353,9320,10461,6273,6311,11027,5067,9920
92,5979,9310,9111,5622,4391,9368,10481,6292,6311,10998,5076,9920
93,5960,9272,9072,5593,4419,9397,10490,6301,6321,10979,5115,9910
95,5931,9243,9024,5545,4457,9445,10500,6321,6321,10979,5124,9900
96,5911,9223,8985,5517,4495,9502,10529,6349,6321,10959,5124,9900
97,5882,9194,8947,5469,4533,9549,10539,6368,6340,10969,5134,9891
98,5853,9175,8898,5449,4571,9587,10539,6388,6340,10959,5134,9881
0,5843,9136,8850,5382,4619,9635,10558,6416,6359,10969,5144,9881
1,5824,9117,8812,5382,4657,9673,10568,6436,6378,10969,5144,9862
2,5804,9088,8763,5334,4704,9711,10568,6445,6388,10969,5144,9862
3,5795,9068,8725,5315,4742,9758,10578,6464,6388,10979,5144,9852
5,5766,9039,8676,5305,4799,9806,10607,6493,6397,10979,5144,9824
6,5756,9010,8590,5305,4818,9853,10636,6512,6407,11008,5144,9814
7,5727,8991,8609,5315,4866,9882,10655,6541,6416,11017,5134,9804
8,5717,8952,8580,5325,4913,9910,10675,6570,6426,11027,5124,9776
10,5688,8923,8570,5353,4961,9910,10704,6599,6435,11046,5124,9766
11,5659,8894,8570,5373,4989,9920,10733,6647,6435,11075,5115,9747
12,5630,8865,8570,5392,5018,9910,10772,6666,6435,11085,5115,9737
13,5600,8826,8580,5401,5037,9901,10810,6704,6445,11095,5086,9728
15,5581,8797,8609,5440,5046,9891,10849,6723,6445,11133,5076,9718
16,5544,8758,8619,5449,5046,9872,10869,6743,6445,11133,5076,9709
17,5506,8720,8657,5478,5046,9844,10917,6743,6445,11133,5067,9709
18,5488,8710,8667,5497,5027,9815,10956,6733,6435,11143,5047,9709
20,5450,8700,8686,5517,5008,9787,10995,6733,6426,11143,5038,9718
21,5432,8720,8705,5526,4999,9758,11014,6723,6416,11143,5028,9728
22,5413,8749,8715,5555,4961,9730,11053,6685,6416,11133,5018,9747
23,5394,8787,8725,5583,4932,9711,11072,6656,6397,11143,5009,9757
25,5385,8826,8744,5603,4913,9673,11072,6608,6397,11153,5009,9776
26,5394,8875,8763,5612,4875,9654,11101,6560,6388,11162,4980,9814
27,5404,8913,8792,5632,4856,9616,11101,6522,6378,11172,4970,9843
28,5432,8962,8812,5632,4818,9587,11063,6464,6349,11191,4970,9872
30,5460,9000,8840,5670,4790,9559,11033,6426,6340,11191,4970,9891
31,5497,9030,8850,5690,4752,9521,10995,6368,6330,11191,4961,9910
32,5544,9068,8869,5709,4733,9492,10975,6321,6311,11201,4941,9929
33,5581,9097,8898,5728,4695,9464,10936,6282,6302,11201,4941,9948
35,5630,9136,8908,5738,4657,9436,10907,6234,6283,11201,4941,9967
36,5668,9175,8927,5767,4628,9407,10869,6177,6264,11211,4941,9987
37,5707,9233,8947,5787,4600,9378,10840,6138,6254,11211,4941,9977
38,5756,9281,8956,5806,4571,9349,10791,6090,6244,11211,4941,9987
40,5795,9330,8966,5845,4543,9320,10752,6052,6244,11211,4941,9996
41,5834,9388,8976,5864,4505,9301,10723,6004,6235,11220,4941,9996
42,5863,9407,8985,5874,4476,9272,10675,5966,6235,11211,4941,9996
43,5911,9454,9005,5903,4448,9252,10646,5908,6225,11220,4941,9996
45,5931,9502,9014,5912,4419,9233,10597,5879,6225,11220,4941,10006
46,5970,9540,9033,5951,4410,9204,10558,5831,6235,11220,4941,10006
47,6009,9568,9072,5961,4381,9184,10529,5793,6235,11220,4941,10015
48,6047,9606,9053,5990,4362,9165,10481,5755,6235,11220,4941,10006
50,6096,9644,9062,6009,4343,9136,10432,5716,6235,11220,4941,10006
51,6135,9673,9082,6019,4334,9117,10403,5678,6235,11230,4941,10006
52,6184,9720,9091,6038,4315,9088,10374,5668,6244,11230,4941,10006
53,6232,9758,9101,6067,4305,9068,10345,5659,6264,11230,4941,9996
55,6281,9796,9120,6087,4286,9049,10297,5659,6264,11230,4941,9996
56,6329,9844,9140,6116,4267,9020,10277,5659,6273,11220,4932,9996
57,6378,9891,9159,6145,4239,8991,10258,5668,6273,11220,4932,9996
58,6427,9948,9178,6164,4220,8971,10238,5678,6264,11220,4941,10006
60,6465,9986,9207,6193,4201,8942,10238,5687,6264,11230,4941,10006
61,6514,9996,9246,6242,4182,8913,10238,5707,6264,11230,4941,10006
62,6543,10005,9284,6261,4153,8884,10229,5726,6254,11240,4941,10006
63,6563,10005,9304,6300,4115,8855,10229,5735,6244,11240,4941,10006
65,6572,9977,9352,6319,4068,8826,10229,5755,6254,11249,4932,10015
66,6572,9958,9381,6338,4030,8787,10229,5774,6254,11249,4941,10006
67,6572,9939,9438,6358,4001,8758,10229,5793,6254,11249,4941,10006
68,6563,9901,9457,6358,3963,8729,10229,5822,6254,11240,4932,10006
70,6533,9882,9486,6338,3935,8710,10229,5841,6254,11230,4932,10015
71,6514,9844,9524,6309,3906,8700,10229,5870,6264,11230,4932,10006
72,6465,9796,9563,6290,3887,8700,10238,5889,6254,11249,4932,10006
73,6446,9787,9563,6242,3878,8720,10248,5898,6254,11259,4922,10006
75,6417,9739,9582,6222,3878,8758,10277,5927,6244,11259,4912,10006
76,6378,9720,9601,6174,3887,8787,10287,5956,6254,11259,4903,10006
77,6339,9673,9572,6135,3925,8836,10287,5985,6264,11259,4903,9996
78,6310,9644,9563,6087,3954,8884,10306,6004,6264,11259,4903,9996
80,6271,9616,9544,6038,3992,8933,10326,6033,6264,11240,4903,9996
81,6242,9578,9496,6009,4030,8962,10335,6052,6264,11211,4912,9996
82,6213,9549,9457,5961,4068,9000,10355,6071,6273,11191,4932,9987
83,6184,9511,9410,5912,4115,9049,10364,6109,6273,11172,4961,9977
85,6145,9492,9371,5874,4163,9078,10384,6129,6283,11153,4970,9977
86,6116,9454,9313,5825,4191,9136,10394,6157,6283,11133,4999,9977
87,6086,9427,9275,5787,4239,9175,10413,6177,6292,11104,5018,9967
88,6067,9388,9236,5748,4286,9233,10432,6205,6302,11085,5028,9958
90,6047,9368,9188,5719,4315,9272,10452,6225,6311,11075,5057,9948
91,5999,9330,9159,5680,4353,9320,10471,6244,6321,11027,5076,9939
92,5989,9301,9111,5622,4381,9368,10481,6273,6330,10998,5096,9920
93,5960,9272,9072,5593,4419,9407,10490,6292,6340,10988,5115,9920
95,5921,9233,9024,5545,4457,9454,10510,6311,6340,10979,5124,9900
96,5911,9213,8985,5517,4495,9502,10529,6340,6340,10969,5124,9900
97,5882,9194,8947,5469,4543,9540,10539,6349,6340,10969,5124,9891
98,5853,9165,8898,5430,4571,9578,10549,6378,6340,10969,5134,9881
0,5843,9136,8850,5382,4619,9625,10558,6397,6349,10959,5124,9881
1,5834,9107,8831,5373,4657,9673,10568,6426,6369,10969,5134,9872
2,5804,9078,8773,5325,4704,9711,10568,6436,6378,10979,5134,9862
3,5795,9068,8734,5325,4742,9749,10578,6464,6388,10979,5134,9843
5,5766,9039,8686,5315,4799,9796,10617,6493,6397,10979,5134,9824
6,5756,9000,8648,5315,4837,9834,10626,6512,6407,10998,5134,9824
7,5727,8971,8609,5315,4875,9872,10655,6541,6416,11017,5134,9795
8,5717,8952,8570,5325,4923,9901,10675,6570,6426,11027,5124,9776
10,5688,8923,8561,5353,4961,9920,10704,6608,6426,11046,5124,9757
11,5649,8884,8570,5382,4999,9920,10743,6637,6435,11066,5115,9747
12,5630,8855,8570,5392,5027,9910,10781,6675,6435,11085,5115,9737
13,5591,8826,8590,5411,5046,9910,10810,6704,6445,11114,5105,9728
15,5581,8797,8619,5449,5056,9891,10849,6723,6445,11133,5076,9718
16,5544,8749,8628,5449,5056,9872,10878,6743,6445,11133,5067,9709
17,5506,8720,8667,5469,5046,9844,10917,6733,6445,11133,5067,9709
18,5488,8700,8667,5497,5027,9815,10956,6733,6435,11143,5057,9709
20,5460,8700,8686,5517,4999,9787,10985,6723,6435,11143,5028,9709
21,5441,8710,8696,5526,4999,9758,11024,6723,6426,11143,5018,9728
22,5422,8739,8705,5555,4961,9730,11053,6685,6416,11133,5009,9747
23,5394,8787,8734,5583,4932,9701,11072,6647,6407,11143,4999,9747
25,5385,8826,8744,5593,4904,9673,11082,6608,6397,11153,4980,9785
26,5385,8865,8763,5612,4885,9654,11092,6570,6397,11162,4970,9814
27,5404,8913,8792,5622,4856,9606,11092,6532,6378,11172,4970,9843
28,5432,8962,8821,5632,4818,9587,11053,6474,6349,11172,4970,9881
30,5460,8991,8840,5661,4799,9559,11033,6416,6340,11191,4970,9891
31,5497,9020,8850,5690,4742,9521,10995,6368,6330,11191,4961,9920
32,5553,9059,8869,5709,4723,9492,10966,6321,6302,11191,4951,9939
33,5581,9097,8898,5728,4685,9464,10927,6282,6302,11201,4941,9958
35,5630,9126,8908,5748,4657,9436,10898,6234,6283,11201,4941,9977
36,5668,9184,8927,5767,4619,9407,10859,6177,6264,11201,4941,9977
37,5717,9233,8947,5787,4590,9378,10820,6138,6254,11211,4941,9987
38,5746,9281,8956,5816,4571,9349,10781,6081,6254,11211,4912,9987
40,5795,9330,8966,5854,4543,9320,10743,6042,6264,11211,4941,10006
41,5834,9388,8976,5864,4495,9301,10704,6004,6254,11211,4941,9996
42,5853,9417,8985,5874,4476,9281,10665,5956,6244,11220,4941,9996
43,5892,9454,8995,5903,4448,9252,10636,5898,6225,11211,4941,9996
45,5921,9502,9024,5912,4419,9233,10587,5879,6225,11220,4941,10006
46,5970,9530,9033,5951,4410,9204,10549,5831,6225,11220,4941,10006
47,5999,9559,9043,5970,4381,9194,10510,5793,6225,11220,4941,10006
48,6047,9606,9062,5990,4362,9165,10471,5755,6235,11220,4941,10006
50,6086,9663,9072,6019,4353,9136,10423,5716,6235,11211,4941,10006
51,6135,9711,9082,6019,4343,9117,10384,5678,6235,11220,4941,10006
52,6193,9749,9091,6038,4315,9088,10345,5659,6244,11220,4932,10015
53,6242,9796,9101,6077,4305,9068,10306,5659,6264,11220,4932,10006
55,6290,9834,9130,6096,4286,9049,10277,5668,6273,11220,4932,10006
56,6329,9882,9149,6125,4258,9030,10258,5659,6273,11220,4932,10006
57,6378,9920,9159,6145,4239,8991,10238,5668,6273,11220,4941,10006
58,6417,9958,9178,6174,4220,8971,10229,5668,6264,11220,4932,10006
60,6456,9986,9207,6203,4201,8942,10219,5697,6264,11220,4941,10006
61,6495,9996,9246,6242,4172,8923,10209,5707,6264,11220,4932,10006
62,6514,10005,9284,6271,4144,8894,10219,5726,6254,11220,4941,10006
